ID,최초접수경찰서,발생경찰서,관할지구대(파출소),발생일시,발생위치-전체주소,검거죄종(7대),검거죄명,피의자,피해자,범죄사실,경도,위도
242,충남천안서북경찰서,충남천안서북경찰서,두정지구대,2017-06-10 3:00,충청남도 천안시 서북구 부성6길 11 관리동,방화,현주건조물방화,1,1,"피해자 정재명(54세,남)과는 4년 전 ‘상큼주점’ 종업원으로 일을 하면서 주점 손님으로 알게 되어 약 3년간 피해자의 주소지에서 동거생활을 하였다. 
피의자는 2017. 6. 10. 03:00∼04:00경 충청남도 천안시 서북구 부성6길 11 관리동 다세대 주택 2층 피해자의 주거지 내에서, 그전 피해자가 다른 여자와 술을 마시는 등 의심을 하여 사소한 말다툼을 하다가 피해자가 자신의 말을 듣지 않고  집 밖으로 나가버린 것에 화가 나서 안방 침대위에 자신의 휴대폰과 다른 물건을 올려놓고 라이터로 불을 붙여 그 불길이 안방 및 주방 쪽으로 번져 피해금액 불상의 집 내부를 전소케 하였다.
   이로써 피의자는 주거로 사용하고 있는 피해자의 집 내부를 모두 태워 이를 소훼하였다.
",127.2468106,36.49689846
243,충북흥덕경찰서,충북흥덕경찰서,강서지구대,2017-06-20 23:00,"충청북도 청주시 흥덕구 가경로 188 202동 102호(가경동, 가경동형석2차아파트)",,재물손괴,1,1,"피의자는 2017. 6. 20. 23:00경 충청북도 청주시 흥덕구 가경로 188 202동 102호에 있는 삼성타운 상가 제1동 출입문 우측에 설치된 시가 200,000원 상당의 강화유리(가로 1m, 세로2m) 1장을 불상의 방법으로 깨뜨려 손괴하였다.
",127.103005,36.81750131
244,경기의정부경찰서,경기의정부경찰서,금오지구대,2017-06-21 7:40,경기도 의정부시 가능로152번길 20,,사기,2,1,"피의자 1)김한윤은 고소인의 친구 동생인 피의자 2)김현석 지인으로 알고 지내던 사이다. 
피의자들은 2017. 6. 21. 경기도 의정부시 가능로152번길 20에 있는 돌산의원 내에서 고소인에게 “5,000만원을 빌려주면 매달 250만원의 이자를 지급하겠다. 3개월 간 사용하고 원금을 변제하겠다. 만덕에 피의자 2)김현석 처 명의로 된 아파트가 있는데, 그것도 바로 근저당 설정을 해주겠다.”고 거짓말하였다.
그러나 사실은 피의자들은 고소인으로부터 돈을 차용하더라도 이를 변제할 의사나 능력이 없었고, 피의자 2)김현석 처와 이혼을 하였기에 2)김현석 처 명의로 된 아파트에 근저당 설정을 해줄 수 없었다. 
그럼에도 피의자들은 이에 속은 고소인으로부터 같은 날 피의자 2)김현석 명의 새마을금고 계좌(078-913131-9464693)로 5,000만원을 송금 받았다.
이로써 피의자들은 공모하여, 고소인을 기망하여 재물을 교부 받았다.      ",126.8408763,37.30767374
245,경기화성동탄경찰서,경기화성동탄경찰서,세교지구대,2017-08-17 11:00,경기도 오산시 수목원로 430 관리동 꿈에그린,폭력,폭행,1,1,"피의자와 피해자 장광혁(49세)는 연인사이이다.
피의자는 2017. 8. 17. 11:00경 경기도 오산시 수목원로 430 관리동 꿈에그린 모텔 201호 안에서 피해자와 함께 술을 마시던 중 피해자가 술을 사오지 않는다는 이유로 ""야이 씨발년아, 개같은 년이 죽을려고 환장했냐, 내가 너를 오늘 죽여버리겠다""라고 욕설을 하며 머리를 향해 소주병을 던졌으나 벽을 맞고 깨지면서 양팔에 파편이 박히게 하는 등 폭행한 것이다.",127.0349907,37.55584812
246,경기포천경찰서,경기포천경찰서,군내파출소,2017-08-17 21:20,경기도 포천시 군내면 청성로 5,폭력,폭행,1,1,"피의자 김혜성(50세,남)은 피해자 정재우(22세,여)과는 부녀관계이다.
가. 폭행
2017. 8. 17. 21:20경 경기도 포천시 군내면 청성로 5 102동 701호 주거지내에서, 피의자가 밖에서 술을 마시고 들어와 커피를 마시려고 하는데, 처가 ‘커피 먹지 말고, 그만 잠을 자라’고 하였다는 이유로 처에게 시비하는 것을 피해자가 옆에서 말린다는 이유로 손으로 목을 2회 조르고, 뺨을 때리려고 할 때 피해자가 손으로 얼굴을 막아 팔부위를 3회 정도 때리는 등 폭행하고, 
나. 재물손괴
위 ‘가’항과 같은 일시, 장소에서, 거실에 있던 선풍기를 TV에 집어 던져 액정이 깨어지고, 옆에 있던 의자를 옷방 출입문으로 던져 출입문이 약15센티정도 파손하는 등 시가미상의 손괴하였다.",126.686927,37.43509717
247,서울양천경찰서,서울양천경찰서,신월1파출소,2017-09-04 11:32,"서울특별시 양천구 곰달래로11길 21 102동 104호(신월동, 길훈엔트러스빌)",폭력,폭력행위등처벌에관한법률위반(공동폭행),4,1,"피의자 박순이와 피의자 박일연는 모녀 사이이다.
피의자 박순이는 심은혁 한의원에 내원한 사람이다.
가. 피의자 박순이, 피의자 박일연 : 폭력행위등처벌에관한법률위반
  피의자 박순이는 2017. 9. 4. 11:32경 서울특별시 양천구 곰달래로11길 21 102동 104호(신월동, 길훈엔트러스빌) 2층에 있는 심은혁 한의원 내에서 침을 맞던 중 아프다며 소리를 질렀는데 마침 피해자 심은혁이가 들어오면서 그 소리를 듣고 자신을 쳐다본다는 이유로 “아줌마 와 꼬나봐요”라고 말한 후 자리에서 일어서려던 피해자 심은혁의 머리채를 잡고 흔들었다.
  이에 피의자 박순이는 합세하여 피해자의 머리를 손으로 수차례 내려쳤다.
  그리하여 피의자들은 공동으로 피해자 심은혁을 폭행하였다.
나. 피의자 박순이 : 폭행
  피의자는 전 항의 일시장소에서 피해자 심은혁의 행동에 대항하여 피해자의 머리를 잡고 흔들어 폭행하였다.
",127.2382169,37.38868159
248,인천남동경찰서,인천남동경찰서,만월지구대,2017-09-05 1:50,"인천광역시 남동구 담방로21번길 3 104동 108호(만수동, 한국아파트)",폭력,폭행,1,1,"피의자와 피해자 김호진(여, 40세)는 처음 본 사이이다.
피의자는 2017. 9. 5. 01:50경 인천광역시 남동구 담방로21번길 3 104동 108호(만수동, 한국아파트)의 지하 1층에 있는 ‘돌산주점’의 화장실에서 술에 취해 아무런 이유없이 피해자에게 ""씨발년아, 뭐꼬, 술 한잔 부어라""라는 욕설을 하며 피해자의 왼쪽 발등을 본인의 구둣발로 밟아 폭행하였다.",129.3530474,36.01544375
249,서울도봉경찰서,서울도봉경찰서,신창파출소,2019-02-13 15:20,"서울특별시 도봉구 덕릉로59아길 17 103동 102호(창동, 창동대우아파트)",,사기,1,1,"사기
1)피의자는 2019. 2. 12.경 서울특별시 도봉구 덕릉로59아길 17 103동 102호(창동, 창동대우아파트) 돌산포장센타내에서 고소인에게 ""돌산에서 일을 할려면 다른 곳에 진 빚을 갚아야 하니 100만원을 빌려달라.""라고 하였다. 그러나 사실 피의자는 차용금 100만원을 변제할 의사와 능력이 없었다. 피의자는 이에 속은 고소인에게 채무변제 명목으로 현금 100만원을 차용하였다. 이로써 고소인으로 부터 동 금원 상당의 재물을 편취한 것이다.
2)피의자는 2019. 2. 13.경 돌산포장센타센타내에서 고소인에게 ""돌산에서 일을 할려면 숙박을 할 곳이 필요한데 숙박비가 없으니 숙박비를 빌려달라.""라고 하였다. 그러나 사실 피의자는 차용금 50만원을 변제할 의사와 능력이 없었다. 피의자는 이에 속은 고소인에게 숙박비 명목으로 사건외 김정선 농협은행계좌 316459878141012로 50만원을 송금하는 방법으로 차용하였다. 이로써 피의자는 고소인으로 부터 동 금원 상당의 재물을 편취한 것이다.",126.6744372,36.59835723
250,전남목포경찰서,전남목포경찰서,용당파출소,2019-02-24 5:55,"전라남도 목포시 포미로 19 102동 101호(용해동, 포미타운주공1단지아파트)",절도,절도,1,1,"피의자는 전라남도 목포시 포미로 19 102동 101호(용해동, 포미타운주공1단지아파트)에 있는 상산고등학교 1학년에 재학 중이다. 
피의자는 2019. 2. 24. 05:55경 전라남도 목포시 포미로 19 앞 노상에 주차된 피해자 한준희(43세, 남)가 운행하는 ‘12소4578’호 차량(흰색 갤로퍼)에 시정되지 않은 차문을 열고 들어가 보관함에 있던 지갑에서 현금16만원(5만원권 3매, 5천원권 2매)을 꺼내 이를 절취하였다.",127.0581826,37.270888
251,경기안성경찰서,경기안성경찰서,공도지구대,2019-03-06 17:18,경기도 안성시 공도읍 진건중길 15-10 102동103호(우림루미아트 아파트),방화,현주건조물방화,1,1,피의자는 2019. 3. 6. 17:18경 경기도 안성시 공도읍 진건중길 15-10 102동(우림루미아트 아파트) 403호 내에서 평소 지병인 우울증과 자신이 가족처럼 생각하고 키우던 개가 죽었다는 이유로 이불과 메트리스 사이에 내의류 및 옷가지를 놓여 두고 가스라이터를 사용하여 불을 붙여 약 600만원 상당의 피해자 김찬 소유의 원룸  내부를 전부 태워 소훼 하였다.,126.9288266,37.42012589
252,경기의정부경찰서,경기의정부경찰서,가능지구대,2019-03-19 18:50,"경기도 의정부시 신촌로 18-7 205동 104호(가능동, SK뷰아파트)",절도,절도,1,1,"피의자는 2019. 3. 19. 18:50경부터 같은날 22:30경 사이 경기도 의정부시 신촌로 18-7 205동 104호(가능동, SK뷰아파트) 의정부북부역 1번 출구 부근 노상에 피해자 이경수(64세, 남)이 자신의 소유 오토바이(CA110, 부산 12가7896)를 주차해두고 지인을 만나러 가면서 관리를 소홀히 하자, 그 틈을 이용하여 위 시가 500,000원 상당의 오토바이 1대를 불상의 방법으로 절취하였다.",127.9501071,36.44381647
253,경남거제경찰서,경남거제경찰서,옥포지구대,2019-04-14 17:00,경상남도 거제시 옥포로25길 25 (옥포동),폭력,폭행,1,1,"피의자는 무직으로, 피해자 채승범(46세)의 아들이다.
피의자는 2019. 4. 14. 17:00경 경상남도 거제시 옥포로25길 25 (옥포동) 피의자 집 에서 자신이 친구들에게 빌린 돈을 피해자에게 대신 갚아 줄 것을 요구하였으나 피해자가 이를 거절하자 화가나 우측 주먹으로 피해자의 왼쪽 팔뚝 부위를 5-6회 때렸다.
이로써 피의자는 친모인 피해자를 폭행 하였다.",127.0550129,37.89743617
254,대구동부경찰서,대구동부경찰서,동촌지구대,2019-05-09 15:00,대구광역시 동구 방촌로1길 153 (방촌동),강간·강제추행,성폭력범죄의처벌등에관한특례법위반(13세미만의미성년자강제추행),1,2,"피의자(남, 71세)는 일정한 직업이 없는 자이고, 1)피해자 손경민(여, 11세), 2)피해자 정준연(여, 11세)는 마수초등학교 학생으로 피의자와는 서로 모르는 사이이다.
가. 성폭력범죄의처벌등에관한특례법위반(13세미만의미성년자강제추행)미수
피의자는 2019. 5. 9. 15:00경 대구광역시 동구 방촌로1길 153 (방촌동) 마수초등학교 내  중앙현관 입구 계단에서 1)피해자에게 '멋쟁이네, 귀걸이도 예쁘고, 입술도 빨갛게 발랐네'라고 말하며 1)피해자의 귀를 만지려다 미수에 그쳤다.
나. 성폭력범죄의처벌등에관한특례법위반(13세미만의미성년자강제추행)
피의자는 2019. 5. 10. 17:00경 전항과 같은 장소에서 친구들과 놀고 있던 2)피해자에게 '무슨 귓속말을 그리 하노'라고 말을 걸며, 2)피해자의 허벅지와  팔을 4회 가량 손으로 툭툭 치는 방법으로 추행하였다.
이로써 피의자는 13세 미만의 아동인 피해자들을 강제로 추행하였다.",127.0812895,37.14080245
255,부산남부경찰서,부산남부경찰서,용당파출소,2017-07-09 19:40,부산광역시 남구 신선로329번길 74 (용당동),폭력,폭행,1,1,"피의자 안효철(남,54세)과 피해자 하수용(여,51세)는 부부사이로,
2017. 7. 9. 19:40경 부산광역시 남구 신선로329번길 74 (용당동)인 주거지 내에서 피의자가 술을 마시고 귀가하여 아내인 피해자에게 라면을 끓여오라고 하자,
이에 피해자는 남편의 말을 무시하였고 피의자는 자신의 말을 무시한다는 이유로 화가 나 발로 피해자의 머리를 1회 가격하는 방법으로 폭행하였다.",129.3135687,35.43114651
256,서울강서경찰서,서울강서경찰서,공항지구대,2017-08-22 1:54,서울특별시 강서구 방화대로23길 60-15 (방화1동 611-165),폭력,폭행,2,1,"가. 피의자 원종훈
   피의자는 2017. 8. 22. 01:54경 서울특별시 강서구 방화대로23길 60-15 (방화1동 611-165) 앞 길에서, 택시기사와 요금문제로 시비하던 중, 피해자 황민우 31세가 택시를 타려고 ""택시비를 제가 계산하고 계좌로 돈을 받으면 안 되겠습니까""라고 하였다. 이 때 피의자는 ""니가 먼데 간섭이냐 씨발""이라고 하면서 양손으로 피해자의 멱살을 잡아 밀고 당겨 그로 인해 바닥에 넘어뜨리는 등 폭행하였다.
나. 피의자 유승석
   피의자는 위 일시 장소에서 위항 폭행에 대항하여 피해자 황민우 31세의 멱살을 양손으로 잡아 밀고 당겨 그로 인해 바닥에 넘어뜨리는 등 폭행하였다.",127.1902375,35.30437682
257,울산남부경찰서,울산남부경찰서,무거지구대,2018-12-21 12:41,울산광역시 남구 대학로145번길 69 (무거동),,사기,1,1," 피의자 이정우는 직업을 알 수 없는 자이다.
 피의자는 2018. 12. 21. 12:41경 장소를 알 수 없는 곳에서 인터넷 ‘네이버 카페’에서 “전자담배기기”를 판매한다고 글을 게시하여, 이를 보고 연락한 피해자 장용환에게 위 물품을 150,000원에 판매하겠다고 속이고, 피해자로부터 부산은행 1461594587807(김중한)계좌로 위 금액을 송금 받았다. 그러나 피의자는 처음부터 피해자에게 물품을 판매할 의사나 능력이 없었다.
 피의자는 위와 같이 피해자 장용환을 속여 물품 대금을 부산은행 1461594587807(변효길)계좌로 150,000원 송금 받는 등 같은 수법으로 별지 범죄일람표와 같이 2019. 2. 13.경까지 피해자 16명에게 물품을 판매할 것처럼 속여 2,056,600원을 교부 받았다.",129.0397104,35.15464889
258,인천연수경찰서,인천연수경찰서,도화지구대,2017-07-11 1:30,인천광역시 미추홀구 숙골로112번길 11 e편한세상 도화5단지 관리동 (도화동),강간·강제추행,강제추행,1,1,"피의자 이현석는 목수이며, 피해자 고준(28세, 여)는 피의자의 동거녀 사건외 배진숙(51세, 여)와 친구지간이다.
피의자는 2017. 7. 11. 01:30경 인천광역시 미추홀구 숙골로112번길 11 e편한세상 도화5단지 관리동 (도화동) 원룸' 203호 내에서 위 고준, 위 고순숙과 3명이 술을 마시던 중 갑자기 오른손으로 피해자의 허벅지를 만져 강제추행 하였다.",128.0673594,35.17389302
